ORD	Hundreds of people, many of them students, were killed [MASK] troops cracked down on seven weeks of pro-democracy demonstrations in Beijing's Tiananmen Square on June 4, 1989.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	Once a prohibitive favorite with an eye on a 2008 presidential campaign, Allen has trailed Democratic rival Jim Webb in some recent surveys [MASK] weeks of campaign missteps.	41 42 61 62 120 121 122 123 124 125 126 127	1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	One of his biggest applause lines came [MASK] he noted that, ` ` in 477 days, Bill Clinton will no longer be president.''	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	"""I gained confidence [MASK] breaking the national record in the qualifying round, which led me to take the gold,""added Zhang."	41 42 61 62 120 121 122 123 124 125 126 127	1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	Analysts say the program will primarily benefit companies that are more mature and need some mid-stage funding [MASK] they hit annual revenue of around 60 million Singapore dollars.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	[MASK] looking so good in the short program at Skate America, she faltered in her trademark triple axel and several other jumps.	41 42 61 62 120 121 122 123 124 125 126 127	1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	Mutinous troops turned against President Mamadou Tandja on Thursday, attacking the presidential palace in daylight [MASK] a Cabinet meeting was under way.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	Others also were allowed to leave [MASK] seeking refuge at the Spanish and German embassies.	41 42 61 62 120 121 122 123 124 125 126 127	1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	I guess [MASK] it's the only stadium tour going out in the year, people throw a lot of attention on it; a lot more attention than it probably warrants.''	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	This time, [MASK] she broke to jump ahead 2-1, Myskina immediately broke back.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	The insurgents insist, however, that they will only enter negotiations [MASK] the departure of the foreign troops on which the fragile Western-backed government relies.	41 42 61 62 120 121 122 123 124 125 126 127	1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	Miami Dolphins linebacker Joey Porter was accused of punching Cincinnati Bengals offensive lineman Levi Jones [MASK] police said the pro gridiron football players exchanged insults at a casino blackjack table.	41 42 61 62 120 121 122 123 124 125 126 127	1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	[MASK] U. S.-led forces toppled Saddam Hussein's regime, the U. N. Security Council gave the United Nations significant roles in providing humanitarian relief and in helping to rebuild Iraq.	41 42 61 62 120 121 122 123 124 125 126 127	1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	Two soldiers were killed and 13 wounded [MASK] Tigers fired on defense lines Saturday in the northern Jaffna peninsula, the defense ministry said.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	It's hard to imagine the Huck Finn of literature choking out a line like, ` ` [MASK] a friend's in trouble, you do n't run away,''but here you have it.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	At least 16 Iraqis, including policemen, were killed [MASK] a suicide bomber blew himself up at a busy Baghdad kebab restaurant near the fortified Green Zone on Sunday.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	[MASK] Alami fell ill with hepatitis, the government authorized his treatment abroad at the state's expense, but his health stopped him from travelling.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	BUSINESS COCACOLA--M. Douglas Ivester saw his base salary bump up 56 percent in November, [MASK] Roberto C. Goizueta died and he became Coca-Cola's chairman and chief executive.	41 42 61 62 120 121 122 123 124 125 126 127	1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	Aug. 10 _ U. S. ambassador to the United Nations calls for war crimes tribunal investigation [MASK] spy photographs show evidence of mass graves of executed Bosnian Muslims.	41 42 61 62 120 121 122 123 124 125 126 127	1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	Latif lost his place to Moin [MASK] he pulled out of the two-match Test series last year against South Africa, citing personal reasons.	41 42 61 62 120 121 122 123 124 125 126 127	1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	[MASK] it comes to selling _ which goes hand in hand with buying _ there is almost total silence.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	Exhausted rescuers with dogs and underwater cameras resumed a search Thursday for two people still missing [MASK] a flash flood killed at least 19 in an Alpine gorge.	41 42 61 62 120 121 122 123 124 125 126 127	1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	[MASK] the Senate acquitted President Clinton on all impeachment charges, Lieberman called for his censure.	41 42 61 62 120 121 122 123 124 125 126 127	1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	International Herald Tribute reported that one American youth could see 40,000 murder cases and 200,000 other violent acts from the media [MASK] the age of 18.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	As a 21-year-old serviceman, Durning's regiment was one of the first to land at Omaha Beach [MASK] the D-Day invasion in 1944.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	Iverson finished with 15 points and 10 assists, winning his second MVP award and taking another step in the transformation that started with Iverson's play [MASK] the Athens Olympics last summer.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	[MASK] Congress recessed for the week of Columbus Day, Senate Republicans defeated repeated attempts to bring the campaign finance bill up for a vote, and Senate Republican Leader Trent Lott declared the legislation dead.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	Just be sure to press out as much broth as you can [MASK] adding mayonnaise for a chicken salad.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	` ` [MASK] they check our background and find we have felony arrests, they do n't want to give us housing,''a young mother said as she rocked her baby.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	In March, the bank took a first step into stock underwriting [MASK] it formed an alliance with New York stock trading firm D. E. Shaw & AMP; Co. to offer equity-related products.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	More than a few of Ryan's mourners were white-haired men who also had landed on the Bowery [MASK] it was a synonym for skid row.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	India, sent in [MASK] West Indies captain Carl Hooper won the toss for the fourth successive time in the series, went to lunch at 73 for one.	41 42 61 62 120 121 122 123 124 125 126 127	1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	The United Daily News: The Coast Guard Administration plans to launch a massive anti-smuggling crackdown [MASK] the March 18 presidential election.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	Because of truth-in-sentencing laws, he must serve at least 40 years [MASK] he is eligible for parole.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	Persson announced the changes [MASK] his annual summer speech in Bjoerkvik, a small town about 90 kilometers (60 miles) southwest of Stockholm.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	He contracted a severe fever that evening and died in hospital four days later [MASK] police could question him.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	Germany-economy,2ndlead 600 words around 1130 GMT BRUSSELS: Belgium vows to continue to investigate French industrialist Serge Dassault [MASK] accusing Paris of hindering its investigation into a kickbacks scandal in which he is implicated.	41 42 61 62 120 121 122 123 124 125 126 127	1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	The amnesty applies to those who stopped being members of illegal armed formations, surrendered weapons and gave up rebel armed resistance [MASK] August 1, 2003, according to Putin's letter.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	The leaders spoke of the national unity government [MASK] signing a draft constitution Tuesday night, which will be debated in the House of Representatives on Friday.	41 42 61 62 120 121 122 123 124 125 126 127	1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	Whillock said Gore did a good job of making his stance on abortion clear [MASK] pressuring Bush to clarify his stance.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	One night, [MASK] building a miniature tugboat for his 3-year-old daughter to complement her train set, he came up with the idea of merging his ship model-building hobby with his career.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	Contestants are drilled in how to walk, talk, sit, stand, smile and dress [MASK] non-stop classes and activities.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	` ` [MASK] it was all over, Dad said,'Son, I've heard there's a fellow who has a polo club here, out of town.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	One word of warning: Consult your doctor [MASK] picking a plan based on cheaper substitute drugs.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	Police said the incident had been reported by a man who had been diving off a boat with a friend [MASK] they had seen a shark in the water.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	"""It's pretty hard [MASK] you're down to show a lot of emotion,""Haas said."	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	You're very greedy for life [MASK] it's so good.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	[MASK] an area is unable to localize locusts, they will gather into a single mass, or swarm.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	Denise Fox, of the Montgomery County Department of Fire and Rescue Service, said that ` ` [MASK] the firefighters first arrived at the scene, there were people banging on the windows and trying to get out.''	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	` ` [MASK] you are playing against the best players in the country, that makes it special,''Ingram said.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	Popular science centers such as scientific museums, planetaria, observatories, and research institutions open to the public, will be exempt from tariffs and value-added taxes [MASK] they buy films and videotapes from overseas agencies.	41 42 61 62 120 121 122 123 124 125 126 127	0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
ORD	"""We have not requested the resumption yet,""Gong said Tuesday [MASK] meeting with US Secretary of State Warren Christopher on the sidelines of the UN General Assembly here."	41 42 61 62 120 121 122 123 124 125 126 127	1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
